account_id,label_kor,DB손해보험_연결_전기말,DB손해보험_연결_당기말,DB손해보험_별도_전기말,DB손해보험_별도_당기말,DB손해보험_연결_전기_누적,DB손해보험_별도_2025-03-31_누적,DB손해보험_연결_2025-03-31_누적,DB손해보험_별도_전기_누적,DB손해보험_연결_2025-12-31_단일,DB손해보험_별도_2025-12-31_단일,DB손해보험_별도_2025-03-31,DB손해보험_별도_2024-12-31,DB손해보험_연결_2025-03-31,DB손해보험_별도_당기_단일,DB손해보험_별도_2025-03-31_단일,DB손해보험_연결_당기_단일,DB손해보험_연결_2025-03-31_단일,DB손해보험_연결_2024-12-31,KB생명_연결_당기_단일,KB생명_연결_2025-03-31_누적,KB생명_연결_2025-03-31_단일,KB생명_연결_전기_누적,KB생명_별도_전기_누적,KB생명_별도_당기_단일,KB생명_별도_2025-03-31_누적,KB생명_별도_2025-03-31_단일,KB생명_연결_전기말,KB생명_연결_당기말,KB생명_별도_전기말,KB생명_별도_당기말,KB생명_연결_2025-03-31,KB생명_별도_2025-03-31,KB손해보험_연결_2025-03-31_누적,KB손해보험_별도_당기_단일,KB손해보험_연결_전기_누적,KB손해보험_연결_당기_단일,KB손해보험_별도_2025-03-31_누적,KB손해보험_별도_전기_누적,KB손해보험_별도_2025-03-31_단일,KB손해보험_연결_2025-03-31_단일,KB손해보험_별도_당기말,KB손해보험_연결_당기말,KB손해보험_연결_2025-03-31,KB손해보험_별도_2025-03-31,KB손해보험_연결_전기말,KB손해보험_별도_전기말,교보생명_연결_전기_누적,교보생명_별도_2025-03-31_누적,교보생명_연결_2025-03-31_누적,교보생명_별도_전기_누적,교보생명_연결_2025-03-31_단일,교보생명_연결_당기_단일,교보생명_별도_당기_단일,교보생명_별도_2025-03-31_단일,교보생명_연결_전기말,교보생명_별도_전기말,교보생명_별도_당기말,교보생명_연결_당기말,교보생명_연결_2025-03-31,교보생명_별도_2025-03-31,동양생명_별도_당기말,동양생명_별도_전기말,동양생명_연결_당기말,동양생명_연결_전기말,동양생명_별도_2025-03-31_단일,동양생명_별도_2025-03-31_누적,동양생명_별도_당기_단일,동양생명_별도_전기_누적,동양생명_연결_당기_단일,동양생명_연결_전기_누적,동양생명_연결_2025-03-31_단일,동양생명_연결_2025-03-31_누적,동양생명_별도_2025-03-31,동양생명_연결_2025-03-31,메리츠화재_연결_2025-03-31_누적,메리츠화재_연결_전기_누적,메리츠화재_별도_전기_누적,메리츠화재_별도_2025-03-31_누적,메리츠화재_연결_2025-03-31_단일,메리츠화재_연결_당기_단일,메리츠화재_별도_당기_단일,메리츠화재_별도_2025-03-31_단일,메리츠화재_별도_당기말,메리츠화재_별도_2025-03-31,메리츠화재_연결_당기말,메리츠화재_연결_2025-03-31,메리츠화재_별도_전기말,메리츠화재_연결_전기말,미래에셋생명_별도_당기말,미래에셋생명_별도_2025-03-31,미래에셋생명_연결_당기말,미래에셋생명_연결_2025-03-31,미래에셋생명_별도_전기_누적,미래에셋생명_별도_2025-03-31_누적,미래에셋생명_연결_전기_누적,미래에셋생명_연결_2025-03-31_누적,미래에셋생명_연결_전기말,미래에셋생명_별도_전기말,미래에셋생명_별도_2025-03-31_단일,미래에셋생명_별도_당기_단일,미래에셋생명_연결_당기_단일,미래에셋생명_연결_2025-03-31_단일,삼성생명_연결_전기_누적,삼성생명_별도_전기_누적,삼성생명_별도_2025-03-31_누적,삼성생명_연결_전기말,삼성생명_연결_당기말,삼성생명_별도_전기말,삼성생명_별도_당기말,삼성생명_연결_2025-03-31,삼성생명_별도_2025-03-31,삼성생명_연결_2025-03-31_누적,삼성생명_별도_2024-12-31,삼성생명_연결_2024-12-31,삼성생명_별도_당기_단일,삼성생명_별도_2025-03-31_단일,삼성생명_연결_당기_단일,삼성생명_연결_2025-03-31_단일,삼성생명_연결_2025-12-31_단일,삼성화재_별도_전기말,삼성화재_연결_당기말,삼성화재_연결_전기말,삼성화재_별도_당기말,삼성화재_연결_2025-03-31_누적,삼성화재_연결_전기_누적,삼성화재_별도_2025-03-31_누적,삼성화재_별도_전기_누적,삼성화재_연결_2024-12-31,삼성화재_별도_2025-03-31,삼성화재_별도_2024-12-31,삼성화재_연결_2025-03-31,삼성화재_연결_2025-03-31_단일,삼성화재_별도_당기_단일,삼성화재_별도_2025-03-31_단일,삼성화재_연결_당기_단일,신한라이프생명_별도_전기말,신한라이프생명_별도_당기말,신한라이프생명_연결_당기말,신한라이프생명_연결_전기말,신한라이프생명_연결_전기_누적,신한라이프생명_별도_2025-03-31_누적,신한라이프생명_별도_전기_누적,신한라이프생명_연결_2025-03-31_누적,신한라이프생명_별도_당기_단일,신한라이프생명_별도_2025-03-31_단일,신한라이프생명_연결_2025-03-31_단일,신한라이프생명_연결_당기_단일,신한라이프생명_별도_2025-03-31,신한라이프생명_연결_2025-03-31,한화생명_연결_전기_누적,한화생명_연결_2025-03-31_누적,한화생명_별도_2025-03-31_누적,한화생명_별도_전기_누적,한화생명_연결_당기말,한화생명_별도_전기말,한화생명_별도_당기말,한화생명_연결_전기말,한화생명_별도_2025-12-31_단일,한화생명_별도_2025-03-31_단일,한화생명_별도_당기_단일,한화생명_연결_2025-03-31_단일,한화생명_연결_당기_단일,한화생명_별도_2025-03-31,한화생명_연결_2025-03-31,한화생명_연결_2025-12-31_단일,한화생명_연결_2024-12-31,한화생명_별도_2024-12-31,현대해상_연결_전기_누적,현대해상_연결_2025-03-31_누적,현대해상_별도_전기_누적,현대해상_별도_2025-03-31_누적,현대해상_연결_당기_단일,현대해상_연결_2025-03-31_단일,현대해상_별도_2025-03-31_단일,현대해상_별도_당기_단일,현대해상_연결_당기말,현대해상_별도_2025-03-31,현대해상_연결_2025-03-31,현대해상_별도_당기말,현대해상_연결_전기말,현대해상_별도_전기말,현대해상_별도_2024-12-31,현대해상_연결_2024-12-31
dart_NonDividendInsuranceContractsIssuedThatAreLiabilitiesOfInsuranceContractsIssuedThatAreLiabilities,,35005873000000,32676170000000,27805396000000,26171282000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_VariableInsuranceContractsIssuedThatAreLiabilitiesOfInsuranceContractsIssuedThatAreLiabilities,,1245246000000,1276227000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25344130000000,25898788000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DepositsRelatedPartyTransactionsOfDisclosureOfOutstandingBalancesForRelatedPartyTransactionsTableOfItems,,,,,,1000000,,,1000000,1000000,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_OtherInterestRevenueOfRevenueFromInterest,,,,,,1738000000,,2461000000,,,,,,,,,1738000000,2461000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_SellingGeneralAndAdministrativeExpenseRelatedToRealEstateOfOperatingExpenseInvestment,,,,,,5585000000,,5579000000,,,,,,,,,5585000000,5579000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_OtherComprehensiveIncomeNetOfTaxGainsAndLossesOnHedgingDerivativesOfOtherComprehensiveIncomeAbstract,,,,,,-761432000000,,106645000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_OtherReceivablesRelatedPartyTransactionsOfDisclosureOfOutstandingBalancesForRelatedPartyTransactionsTableOfItems,,,,,,7612000000,,,12751000000,13795000000,20200000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_ReserveOfLossesOnHedgingInstrumentsThatHedgeInvestmentsInEquityInstrumentsBeforeTaxOfAccumulatedOtherComprehensiveIncomeLossBeforeTaxOfDerivativesLineitemsOfAccumulatedOtherComprehensiveIncomeLossBeforeTaxOfDerivativesTableOfItems,,4262000000,7244000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_ReserveOfGainsOnCashFlowHedgeDerivativesBeforeTaxOfAccumulatedOtherComprehensiveIncomeLossBeforeTaxOfDerivativesLineitemsOfAccumulatedOtherComprehensiveIncomeLossBeforeTaxOfDerivativesTableOfItems,,141540000000,122109000000,91978000000,80579000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_ReserveOfLossesOnCashFlowHedgeDerivativesBeforeTaxOfAccumulatedOtherComprehensiveIncomeLossBeforeTaxOfDerivativesLineitemsOfAccumulatedOtherComprehensiveIncomeLossBeforeTaxOfDerivativesTableOfItems,,1307810000000,2303757000000,1069732000000,1886598000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_BorrowingsRelatedPartyTransactionsOfLiabilitiesRelatedPartyTransactionsAbstractOfDisclosureOfOutstandingBalancesForRelatedPartyTransactionsTableOfItems,,,,,,13000000000,,,,13000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_ReserveOfGainsAndLossesOnFinancialAssetsAtFairValueThroughOtherComprehensiveIncomeOfAdjustmentsToGainsAndLossesOnFinancialAssetsAtFairValueThroughOtherComprehensiveIncomeLineitemsOfAdjustmentsToGainsAndLossesOnFinancialAssetsAtFairValueThroughOtherComprehensiveIncomeTableTableOfItems,,,,-2507652000000,-3160138000000,,,,,,,-1852516000000,-2129489000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_LossesOnValuationOfDerivativesBeforeCreditRiskAdjustmentOfGainsLossesOnChangeInFairValueOfDerivativesLineItemsOfGainsLossesOnChangeInFairValueOfDerivativesTableOfItems,,,,,,2134868000000,231669000000,321763000000,1409239000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_LossesOnValuationOfDerivativesCreditRiskAdjustmentOfGainsLossesOnChangeInFairValueOfDerivativesLineItemsOfGainsLossesOnChangeInFairValueOfDerivativesTableOfItems,,,,,,502000000,433000000,432000000,502000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_ProfitLossForThePeriodAfterAdjustmentsOfDisclosureOfAdjustedProfitLossNetOrRegulatoryReserveLineItemsOfDisclosureOfAdjustedProfitLossNetOfRegulatoryReserveTableOfItems,,,,,,227611000000,446987000000,430786000000,257710000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DecreaseDueToPaymentsOfLeaseLiabilitiesOfLeaseAndLeaseLiabilitesAsALesseeLineItemsOfLeaseAndLeaseLiabilitesAsALesseeTableOfItems,,,,,,11248000000,10269000000,11214000000,10492000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_OtherDebtRelatedPartyTransactionsOfLiabilitiesRelatedPartyTransactionsOfDisclosureOfOutstandingBalancesForRelatedPartyTransactionsTableOfItems,,,,,,26952000000,,,49541000000,30057000000,58463000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_DistributionIncomeOfGainsLossesOnFinancialInstrumentsByCategoriesLineItemsOfGainsLossesFinancialInstrumentsByCategoryTableOfItems,,,,,,129237000000,132130000000,98443000000,212479000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_ChangeOfConsolidatedScopeAndEtcOfCashFlowsFromUsedInInvestingActivities,,,,,,3840000000,,4258000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_udf_CE_2025721225050582OfOtherComprehensiveIncomeAbstract,,,,,,,64454000000,,-604332000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_ReserveOfLossesOnHedgesOfNetInvestmentsInForeignOperationsBeforeTaxOfAccumulatedOtherComprehensiveIncomeLossBeforeTaxOfDerivativesLineitemsOfAccumulatedOtherComprehensiveIncomeLossBeforeTaxOfDerivativesTableOfItems,,80322000000,94615000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_RevenueRelatedToInsuranceOfRevenueOfDisclosureOfOperatingSegmentsTableOfItems,,,,,,4471970000000,,4273204000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_RevenueRelatedToFinancialInstrumentsOfRevenueOfDisclosureOfOperatingSegmentsTableOfItems,,,,,,2495822000000,,1238985000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_ExpenseRelatedToFinancialInstrumentsOfOperatingExpenseOfDisclosureOfOperatingSegmentsTableOfItems,,,,,,2068010000000,,824911000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_ExpenseRelatedToInsuranceOfOperatingExpenseOfDisclosureOfOperatingSegmentsTableOfItems,,,,,,4571493000000,,4121888000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_udf_IS_2025228185049481OfRevenueFromInterest,,,,,,,871000000,,402000000,,,,,,402000000,871000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_OtherComprehensiveIncomeNetOfTaxGainsAndLossesOnHedgingDerivativesOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,,,,,,-761432000000,,106645000000,,,,,,,,,-761432000000,106645000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_NonControllingInterestsClassifiedAsLiabilityOfOtherFinancialLiabilitiesLineItemsOfOtherFinancialLiabilitiesTableOfItems,,961136000000,998240000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_OtherCashFlowsFromUsedInInvestingActivitiesOfCashFlowsFromUsedInInvestingActivities,,,,,,,,,,,,,,,,,,,,,-363000000,,-8022000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_InsuranceContractLiabilitiesWithoutParticipationFeaturesOfLiabilitiesAbstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,27636366000000,26917287000000,27636366000000,26917287000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_OtherCashFlowsFromUsedInFinancingActivitiesOfCashFlowsFromUsedInFinancingActivities,,,,,,,,,,,,,,,,,,,,,2049000000,,3282000000,-1000000,,-770000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_LossFromAssociatesOfOperatingExpenseInvestment,,,,,,,,,,,,,,,,,,,,283000000,151000000,151000000,283000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_InsuranceContractLiabilitiesWithParticipationFeaturesOfLiabilitiesAbstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,841004000000,800685000000,841004000000,800685000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_LossFromAssociatesAndSubsidiariesOfOperatingExpenseInvestment,,,,,,,,,,,,,,,,,,,,,,,,283000000,283000000,151000000,151000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_udf_IS_20231011145754830OfOperatingExpenseInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10950000000,,,1926000000,10950000000,1926000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_udf_IS_20231011145656635OfOperatingExpenseInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4169000000,,,2382000000,4169000000,2382000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_GainsonchangeinfairvalueandondisposalofsecuritiesOfOperatingExpenseInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118978000000,,,111032000000,118978000000,111032000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_udf_IS_2023101114552982OfInvestmentIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6765000000,,,1293000000,6765000000,1293000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_udf_IS_2023101114559173OfInvestmentIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949000000,,,1272000000,1949000000,1272000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_udf_IS_202485203610486OfInvestmentIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132079000000,,,206089000000,132079000000,206089000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_EffectOfChangesInScopeOfConsolidationOfCashFlowsFromUsedInInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-138347000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dart_LossesonchangeinfairvalueofloansandmiscellaneousreceivablesOfOperatingExpenseInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570000000,,4986000000,4986000000,,,,2570000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
